Latitude,Longtiude,Date,StartTime,EndTime,Amount
57.148295,-2.099331,05/11/2019,00:30,00:45,68
57.148295,-2.099331,05/11/2019,00:45,01:00,88
57.148295,-2.099331,05/11/2019,01:00,01:15,40
57.148295,-2.099331,05/11/2019,01:15,01:30,68
57.148295,-2.099331,05/11/2019,01:30,01:45,44
57.148295,-2.099331,05/11/2019,01:45,02:00,68
57.148295,-2.099331,05/11/2019,02:00,02:15,76
57.148295,-2.099331,05/11/2019,02:15,02:30,76
57.148295,-2.099331,05/11/2019,02:30,02:45,28
57.148295,-2.099331,05/11/2019,02:45,03:00,36
57.148295,-2.099331,05/11/2019,03:00,03:15,36
57.148295,-2.099331,05/11/2019,03:15,03:30,28
57.148295,-2.099331,05/11/2019,03:30,03:45,28
57.148295,-2.099331,05/11/2019,03:45,04:00,52
57.148295,-2.099331,05/11/2019,04:00,04:15,36
57.148295,-2.099331,05/11/2019,04:15,04:30,40
57.148295,-2.099331,05/11/2019,04:30,04:45,44
57.148295,-2.099331,05/11/2019,04:45,05:00,72
57.148295,-2.099331,05/11/2019,05:00,05:15,88
57.148295,-2.099331,05/11/2019,05:15,05:30,124
57.148295,-2.099331,05/11/2019,05:30,05:45,116
57.148295,-2.099331,05/11/2019,05:45,06:00,176
57.148295,-2.099331,05/11/2019,06:00,06:15,168
57.148295,-2.099331,05/11/2019,06:15,06:30,236
57.148295,-2.099331,05/11/2019,06:30,06:45,264
57.148295,-2.099331,05/11/2019,06:45,07:00,328
57.148295,-2.099331,05/11/2019,07:00,07:15,372
57.148295,-2.099331,05/11/2019,07:15,07:30,328
57.148295,-2.099331,05/11/2019,07:30,07:45,432
57.148295,-2.099331,05/11/2019,07:45,08:00,580
57.148295,-2.099331,05/11/2019,08:00,08:15,528
57.148295,-2.099331,05/11/2019,08:15,08:30,452
57.148295,-2.099331,05/11/2019,08:30,08:45,540
57.148295,-2.099331,05/11/2019,08:45,09:00,480
57.148295,-2.099331,05/11/2019,09:00,09:15,472
57.148295,-2.099331,05/11/2019,09:15,09:30,440
57.148295,-2.099331,05/11/2019,09:30,09:45,440
57.148295,-2.099331,05/11/2019,09:45,10:00,448
57.148295,-2.099331,05/11/2019,10:00,10:15,380
57.148295,-2.099331,05/11/2019,10:15,10:30,408
57.148295,-2.099331,05/11/2019,10:30,10:45,312
57.148295,-2.099331,05/11/2019,10:45,11:00,380
57.148295,-2.099331,05/11/2019,11:00,11:15,364
57.148295,-2.099331,05/11/2019,11:15,11:30,380
57.148295,-2.099331,05/11/2019,11:30,11:45,356
57.148295,-2.099331,05/11/2019,11:45,12:00,476
57.148295,-2.099331,05/11/2019,12:00,12:15,368
57.148295,-2.099331,05/11/2019,12:15,12:30,376
57.148295,-2.099331,05/11/2019,12:30,12:45,476
57.148295,-2.099331,05/11/2019,12:45,13:00,456
57.148295,-2.099331,05/11/2019,13:00,13:15,460
57.148295,-2.099331,05/11/2019,13:15,13:30,424
57.148295,-2.099331,05/11/2019,13:30,13:45,432
57.148295,-2.099331,05/11/2019,13:45,14:00,380
57.148295,-2.099331,05/11/2019,14:00,14:15,404
57.148295,-2.099331,05/11/2019,14:15,14:30,388
57.148295,-2.099331,05/11/2019,14:30,14:45,348
57.148295,-2.099331,05/11/2019,14:45,15:00,396
57.148295,-2.099331,05/11/2019,15:00,15:15,416
57.148295,-2.099331,05/11/2019,15:15,15:30,412
57.148295,-2.099331,05/11/2019,15:30,15:45,404
57.148295,-2.099331,05/11/2019,15:45,16:00,444
57.148295,-2.099331,05/11/2019,16:00,16:15,504
57.148295,-2.099331,05/11/2019,16:15,16:30,412
57.148295,-2.099331,05/11/2019,16:30,16:45,500
57.148295,-2.099331,05/11/2019,16:45,17:00,468
57.148295,-2.099331,05/11/2019,17:00,17:15,528
57.148295,-2.099331,05/11/2019,17:15,17:30,388
57.148295,-2.099331,05/11/2019,17:30,17:45,488
57.148295,-2.099331,05/11/2019,17:45,18:00,504
57.148295,-2.099331,05/11/2019,18:00,18:15,424
57.148295,-2.099331,05/11/2019,18:15,18:30,416
57.148295,-2.099331,05/11/2019,18:30,18:45,484
57.148295,-2.099331,05/11/2019,18:45,19:00,408
57.148295,-2.099331,05/11/2019,19:00,19:15,404
57.148295,-2.099331,05/11/2019,19:15,19:30,344
57.148295,-2.099331,05/11/2019,19:30,19:45,412
57.148295,-2.099331,05/11/2019,19:45,20:00,412
57.148295,-2.099331,05/11/2019,20:00,20:15,496
57.148295,-2.099331,05/11/2019,20:15,20:30,484
57.148295,-2.099331,05/11/2019,20:30,20:45,516
57.148295,-2.099331,05/11/2019,20:45,21:00,468
57.148295,-2.099331,05/11/2019,21:00,21:15,528
57.148295,-2.099331,05/11/2019,21:15,21:30,436
57.148295,-2.099331,05/11/2019,21:30,21:45,336
57.148295,-2.099331,05/11/2019,21:45,22:00,284
57.148295,-2.099331,05/11/2019,22:00,22:15,252
57.148295,-2.099331,05/11/2019,22:15,22:30,220
57.148295,-2.099331,05/11/2019,22:30,22:45,220
57.148295,-2.099331,05/11/2019,22:45,23:00,208
57.148295,-2.099331,05/11/2019,23:00,23:15,144
57.148295,-2.099331,05/11/2019,23:15,23:30,160
57.148295,-2.099331,05/11/2019,23:30,23:45,136
57.148295,-2.099331,05/11/2019,23:45,24:00:00,140
57.148295,-2.099331,06/11/2019,00:00,00:15,124
57.148295,-2.099331,06/11/2019,00:15,00:30,172
57.148295,-2.099331,06/11/2019,00:30,00:45,48
57.148295,-2.099331,06/11/2019,00:45,01:00,104
57.148295,-2.099331,06/11/2019,01:00,01:15,80
57.148295,-2.099331,06/11/2019,01:15,01:30,104
57.148295,-2.099331,06/11/2019,01:30,01:45,80
57.148295,-2.099331,06/11/2019,01:45,02:00,48
57.148295,-2.099331,06/11/2019,02:00,02:15,68
57.148295,-2.099331,06/11/2019,02:15,02:30,100
57.148295,-2.099331,06/11/2019,02:30,02:45,84
57.148295,-2.099331,06/11/2019,02:45,03:00,64
57.148295,-2.099331,06/11/2019,03:00,03:15,52
57.148295,-2.099331,06/11/2019,03:15,03:30,28
57.148295,-2.099331,06/11/2019,03:30,03:45,44
57.148295,-2.099331,06/11/2019,03:45,04:00,44
57.148295,-2.099331,06/11/2019,04:00,04:15,36
57.148295,-2.099331,06/11/2019,04:15,04:30,36
57.148295,-2.099331,06/11/2019,04:30,04:45,76
57.148295,-2.099331,06/11/2019,04:45,05:00,48
57.148295,-2.099331,06/11/2019,05:00,05:15,80
57.148295,-2.099331,06/11/2019,05:15,05:30,92
57.148295,-2.099331,06/11/2019,05:30,05:45,136
57.148295,-2.099331,06/11/2019,05:45,06:00,152
57.148295,-2.099331,06/11/2019,06:00,06:15,152
57.148295,-2.099331,06/11/2019,06:15,06:30,216
57.148295,-2.099331,06/11/2019,06:30,06:45,324
57.148295,-2.099331,06/11/2019,06:45,07:00,400
57.148295,-2.099331,06/11/2019,07:00,07:15,376
57.148295,-2.099331,06/11/2019,07:15,07:30,432
57.148295,-2.099331,06/11/2019,07:30,07:45,436
57.148295,-2.099331,06/11/2019,07:45,08:00,512
57.148295,-2.099331,06/11/2019,08:00,08:15,540
57.148295,-2.099331,06/11/2019,08:15,08:30,540
57.148295,-2.099331,06/11/2019,08:30,08:45,536
57.148295,-2.099331,06/11/2019,08:45,09:00,484
57.148295,-2.099331,06/11/2019,09:00,09:15,464
57.148295,-2.099331,06/11/2019,09:15,09:30,400
57.148295,-2.099331,06/11/2019,09:30,09:45,464
57.148295,-2.099331,06/11/2019,09:45,10:00,396
57.148295,-2.099331,06/11/2019,10:00,10:15,368
57.148295,-2.099331,06/11/2019,10:15,10:30,452
57.148295,-2.099331,06/11/2019,10:30,10:45,280
57.148295,-2.099331,06/11/2019,10:45,11:00,396
57.148295,-2.099331,06/11/2019,11:00,11:15,372
57.148295,-2.099331,06/11/2019,11:15,11:30,368
57.148295,-2.099331,06/11/2019,11:30,11:45,372
57.148295,-2.099331,06/11/2019,11:45,12:00,372
57.148295,-2.099331,06/11/2019,12:00,12:15,372
57.148295,-2.099331,06/11/2019,12:15,12:30,364
57.148295,-2.099331,06/11/2019,12:30,12:45,396
57.148295,-2.099331,06/11/2019,12:45,13:00,408
57.148295,-2.099331,06/11/2019,13:00,13:15,436
57.148295,-2.099331,06/11/2019,13:15,13:30,384
57.148295,-2.099331,06/11/2019,13:30,13:45,372
57.148295,-2.099331,06/11/2019,13:45,14:00,460
57.148295,-2.099331,06/11/2019,14:00,14:15,460
57.148295,-2.099331,06/11/2019,14:15,14:30,400
57.148295,-2.099331,06/11/2019,14:30,14:45,344
57.148295,-2.099331,06/11/2019,14:45,15:00,420
57.148295,-2.099331,06/11/2019,15:00,15:15,416
57.148295,-2.099331,06/11/2019,15:15,15:30,368
57.148295,-2.099331,06/11/2019,15:30,15:45,456
57.148295,-2.099331,06/11/2019,15:45,16:00,464
57.148295,-2.099331,06/11/2019,16:00,16:15,520
57.148295,-2.099331,06/11/2019,16:15,16:30,484
57.148295,-2.099331,06/11/2019,16:30,16:45,512
57.148295,-2.099331,06/11/2019,16:45,17:00,456
57.148295,-2.099331,06/11/2019,17:00,17:15,472
57.148295,-2.099331,06/11/2019,17:15,17:30,456
57.148295,-2.099331,06/11/2019,17:30,17:45,432
57.148295,-2.099331,06/11/2019,17:45,18:00,440
57.148295,-2.099331,06/11/2019,18:00,18:15,444
57.148295,-2.099331,06/11/2019,18:15,18:30,392
57.148295,-2.099331,06/11/2019,18:30,18:45,476
57.148295,-2.099331,06/11/2019,18:45,19:00,400
57.148295,-2.099331,06/11/2019,19:00,19:15,448
57.148295,-2.099331,06/11/2019,19:15,19:30,324
57.148295,-2.099331,06/11/2019,19:30,19:45,368
57.148295,-2.099331,06/11/2019,19:45,20:00,364
57.148295,-2.099331,06/11/2019,20:00,20:15,380
57.148295,-2.099331,06/11/2019,20:15,20:30,284
57.148295,-2.099331,06/11/2019,20:30,20:45,336
57.148295,-2.099331,06/11/2019,20:45,21:00,304
57.148295,-2.099331,06/11/2019,21:00,21:15,288
57.148295,-2.099331,06/11/2019,21:15,21:30,384
57.148295,-2.099331,06/11/2019,21:30,21:45,300
57.148295,-2.099331,06/11/2019,21:45,22:00,276
57.148295,-2.099331,06/11/2019,22:00,22:15,280
57.148295,-2.099331,06/11/2019,22:15,22:30,252
57.148295,-2.099331,06/11/2019,22:30,22:45,212
57.148295,-2.099331,06/11/2019,22:45,23:00,216
57.148295,-2.099331,06/11/2019,23:00,23:15,164
57.148295,-2.099331,06/11/2019,23:15,23:30,176
57.148295,-2.099331,06/11/2019,23:30,23:45,160
57.148295,-2.099331,06/11/2019,23:45,24:00:00,128
57.148295,-2.099331,07/11/2019,00:00,00:15,124
57.148295,-2.099331,07/11/2019,00:15,00:30,136
57.148295,-2.099331,07/11/2019,00:30,00:45,84
57.148295,-2.099331,07/11/2019,00:45,01:00,112
57.148295,-2.099331,07/11/2019,01:00,01:15,72
57.148295,-2.099331,07/11/2019,01:15,01:30,92
57.148295,-2.099331,07/11/2019,01:30,01:45,92
57.148295,-2.099331,07/11/2019,01:45,02:00,68
57.148295,-2.099331,07/11/2019,02:00,02:15,116
57.148295,-2.099331,07/11/2019,02:15,02:30,120
57.148295,-2.099331,07/11/2019,02:30,02:45,72
57.148295,-2.099331,07/11/2019,02:45,03:00,68
57.148295,-2.099331,07/11/2019,03:00,03:15,60
57.148295,-2.099331,07/11/2019,03:15,03:30,36
57.148295,-2.099331,07/11/2019,03:30,03:45,24
57.148295,-2.099331,07/11/2019,03:45,04:00,60
57.148295,-2.099331,07/11/2019,04:00,04:15,40
57.148295,-2.099331,07/11/2019,04:15,04:30,48
57.148295,-2.099331,07/11/2019,04:30,04:45,40
57.148295,-2.099331,07/11/2019,04:45,05:00,64
57.148295,-2.099331,07/11/2019,05:00,05:15,92
57.148295,-2.099331,07/11/2019,05:15,05:30,124
57.148295,-2.099331,07/11/2019,05:30,05:45,144
57.148295,-2.099331,07/11/2019,05:45,06:00,176
57.148295,-2.099331,07/11/2019,06:00,06:15,148
57.148295,-2.099331,07/11/2019,06:15,06:30,216
57.148295,-2.099331,07/11/2019,06:30,06:45,288
57.148295,-2.099331,07/11/2019,06:45,07:00,328
57.148295,-2.099331,07/11/2019,07:00,07:15,336
57.148295,-2.099331,07/11/2019,07:15,07:30,320
57.148295,-2.099331,07/11/2019,07:30,07:45,456
57.148295,-2.099331,07/11/2019,07:45,08:00,580
57.148295,-2.099331,07/11/2019,08:00,08:15,424
57.148295,-2.099331,07/11/2019,08:15,08:30,580
57.148295,-2.099331,07/11/2019,08:30,08:45,460
57.148295,-2.099331,07/11/2019,08:45,09:00,504
57.148295,-2.099331,07/11/2019,09:00,09:15,416
57.148295,-2.099331,07/11/2019,09:15,09:30,380
57.148295,-2.099331,07/11/2019,09:30,09:45,396
57.148295,-2.099331,07/11/2019,09:45,10:00,356
57.148295,-2.099331,07/11/2019,10:00,10:15,408
57.148295,-2.099331,07/11/2019,10:15,10:30,356
57.148295,-2.099331,07/11/2019,10:30,10:45,460
57.148295,-2.099331,07/11/2019,10:45,11:00,400
57.148295,-2.099331,07/11/2019,11:00,11:15,372
57.148295,-2.099331,07/11/2019,11:15,11:30,388
57.148295,-2.099331,07/11/2019,11:30,11:45,316
57.148295,-2.099331,07/11/2019,11:45,12:00,412
57.148295,-2.099331,07/11/2019,12:00,12:15,388
57.148295,-2.099331,07/11/2019,12:15,12:30,332
57.148295,-2.099331,07/11/2019,12:30,12:45,368
57.148295,-2.099331,07/11/2019,12:45,13:00,376
57.148295,-2.099331,07/11/2019,13:00,13:15,436
57.148295,-2.099331,07/11/2019,13:15,13:30,452
57.148295,-2.099331,07/11/2019,13:30,13:45,456
57.148295,-2.099331,07/11/2019,13:45,14:00,432
57.148295,-2.099331,07/11/2019,14:00,14:15,452
57.148295,-2.099331,07/11/2019,14:15,14:30,500
57.148295,-2.099331,07/11/2019,14:30,14:45,412
57.148295,-2.099331,07/11/2019,14:45,15:00,420
57.148295,-2.099331,07/11/2019,15:00,15:15,444
57.148295,-2.099331,07/11/2019,15:15,15:30,476
57.148295,-2.099331,07/11/2019,15:30,15:45,432
57.148295,-2.099331,07/11/2019,15:45,16:00,392
57.148295,-2.099331,07/11/2019,16:00,16:15,524
57.148295,-2.099331,07/11/2019,16:15,16:30,464
57.148295,-2.099331,07/11/2019,16:30,16:45,488
57.148295,-2.099331,07/11/2019,16:45,17:00,552
57.148295,-2.099331,07/11/2019,17:00,17:15,604
57.148295,-2.099331,07/11/2019,17:15,17:30,560
57.148295,-2.099331,07/11/2019,17:30,17:45,544
57.148295,-2.099331,07/11/2019,17:45,18:00,504
57.148295,-2.099331,07/11/2019,18:00,18:15,464
57.148295,-2.099331,07/11/2019,18:15,18:30,388
57.148295,-2.099331,07/11/2019,18:30,18:45,428
57.148295,-2.099331,07/11/2019,18:45,19:00,424
57.148295,-2.099331,07/11/2019,19:00,19:15,396
57.148295,-2.099331,07/11/2019,19:15,19:30,452
57.148295,-2.099331,07/11/2019,19:30,19:45,392
57.148295,-2.099331,07/11/2019,19:45,20:00,412
57.148295,-2.099331,07/11/2019,20:00,20:15,272
57.148295,-2.099331,07/11/2019,20:15,20:30,412
57.148295,-2.099331,07/11/2019,20:30,20:45,308
57.148295,-2.099331,07/11/2019,20:45,21:00,292
57.148295,-2.099331,07/11/2019,21:00,21:15,300
57.148295,-2.099331,07/11/2019,21:15,21:30,332
57.148295,-2.099331,07/11/2019,21:30,21:45,252
57.148295,-2.099331,07/11/2019,21:45,22:00,228
57.148295,-2.099331,07/11/2019,22:00,22:15,244
57.148295,-2.099331,07/11/2019,22:15,22:30,196
57.148295,-2.099331,07/11/2019,22:30,22:45,228
57.148295,-2.099331,07/11/2019,22:45,23:00,232
57.148295,-2.099331,07/11/2019,23:00,23:15,252
57.148295,-2.099331,07/11/2019,23:15,23:30,224
57.148295,-2.099331,07/11/2019,23:30,23:45,204
57.148295,-2.099331,07/11/2019,23:45,24:00:00,140
57.148295,-2.099331,08/11/2019,00:00,00:15,152
57.148295,-2.099331,08/11/2019,00:15,00:30,116
57.148295,-2.099331,08/11/2019,00:30,00:45,132
57.148295,-2.099331,08/11/2019,00:45,01:00,112
57.148295,-2.099331,08/11/2019,01:00,01:15,152
57.148295,-2.099331,08/11/2019,01:15,01:30,100
57.148295,-2.099331,08/11/2019,01:30,01:45,140
57.148295,-2.099331,08/11/2019,01:45,02:00,96
57.148295,-2.099331,08/11/2019,02:00,02:15,140
57.148295,-2.099331,08/11/2019,02:15,02:30,120
57.148295,-2.099331,08/11/2019,02:30,02:45,128
57.148295,-2.099331,08/11/2019,02:45,03:00,96
57.148295,-2.099331,08/11/2019,03:00,03:15,72
57.148295,-2.099331,08/11/2019,03:15,03:30,64
57.148295,-2.099331,08/11/2019,03:30,03:45,72
57.148295,-2.099331,08/11/2019,03:45,04:00,68
57.148295,-2.099331,08/11/2019,04:00,04:15,56
57.148295,-2.099331,08/11/2019,04:15,04:30,60
57.148295,-2.099331,08/11/2019,04:30,04:45,44
57.148295,-2.099331,08/11/2019,04:45,05:00,80
57.148295,-2.099331,08/11/2019,05:00,05:15,72
57.148295,-2.099331,08/11/2019,05:15,05:30,136
57.148295,-2.099331,08/11/2019,05:30,05:45,192
57.148295,-2.099331,08/11/2019,05:45,06:00,176
57.148295,-2.099331,08/11/2019,06:00,06:15,172
57.148295,-2.099331,08/11/2019,06:15,06:30,208
57.148295,-2.099331,08/11/2019,06:30,06:45,288
57.148295,-2.099331,08/11/2019,06:45,07:00,324
57.148295,-2.099331,08/11/2019,07:00,07:15,348
57.148295,-2.099331,08/11/2019,07:15,07:30,332
57.148295,-2.099331,08/11/2019,07:30,07:45,396
57.148295,-2.099331,08/11/2019,07:45,08:00,544
57.148295,-2.099331,08/11/2019,08:00,08:15,420
57.148295,-2.099331,08/11/2019,08:15,08:30,504
57.148295,-2.099331,08/11/2019,08:30,08:45,516
57.148295,-2.099331,08/11/2019,08:45,09:00,480
57.148295,-2.099331,08/11/2019,09:00,09:15,436
57.148295,-2.099331,08/11/2019,09:15,09:30,392
57.148295,-2.099331,08/11/2019,09:30,09:45,392
57.148295,-2.099331,08/11/2019,09:45,10:00,428
57.148295,-2.099331,08/11/2019,10:00,10:15,376
57.148295,-2.099331,08/11/2019,10:15,10:30,444
57.148295,-2.099331,08/11/2019,10:30,10:45,380
57.148295,-2.099331,08/11/2019,10:45,11:00,340
57.148295,-2.099331,08/11/2019,11:00,11:15,396
57.148295,-2.099331,08/11/2019,11:15,11:30,376
57.148295,-2.099331,08/11/2019,11:30,11:45,392
57.148295,-2.099331,08/11/2019,11:45,12:00,408
57.148295,-2.099331,08/11/2019,12:00,12:15,468
57.148295,-2.099331,08/11/2019,12:15,12:30,416
57.148295,-2.099331,08/11/2019,12:30,12:45,460
57.148295,-2.099331,08/11/2019,12:45,13:00,384
57.148295,-2.099331,08/11/2019,13:00,13:15,384
57.148295,-2.099331,08/11/2019,13:15,13:30,476
57.148295,-2.099331,08/11/2019,13:30,13:45,448
57.148295,-2.099331,08/11/2019,13:45,14:00,480
57.148295,-2.099331,08/11/2019,14:00,14:15,448
57.148295,-2.099331,08/11/2019,14:15,14:30,484
57.148295,-2.099331,08/11/2019,14:30,14:45,532
57.148295,-2.099331,08/11/2019,14:45,15:00,520
57.148295,-2.099331,08/11/2019,15:00,15:15,560
57.148295,-2.099331,08/11/2019,15:15,15:30,492
57.148295,-2.099331,08/11/2019,15:30,15:45,444
57.148295,-2.099331,08/11/2019,15:45,16:00,488
57.148295,-2.099331,08/11/2019,16:00,16:15,504
57.148295,-2.099331,08/11/2019,16:15,16:30,484
57.148295,-2.099331,08/11/2019,16:30,16:45,460
57.148295,-2.099331,08/11/2019,16:45,17:00,520
57.148295,-2.099331,08/11/2019,17:00,17:15,524
57.148295,-2.099331,08/11/2019,17:15,17:30,504
57.148295,-2.099331,08/11/2019,17:30,17:45,500
57.148295,-2.099331,08/11/2019,17:45,18:00,528
57.148295,-2.099331,08/11/2019,18:00,18:15,388
57.148295,-2.099331,08/11/2019,18:15,18:30,436
57.148295,-2.099331,08/11/2019,18:30,18:45,444
57.148295,-2.099331,08/11/2019,18:45,19:00,400
57.148295,-2.099331,08/11/2019,19:00,19:15,464
57.148295,-2.099331,08/11/2019,19:15,19:30,448
57.148295,-2.099331,08/11/2019,19:30,19:45,384
57.148295,-2.099331,08/11/2019,19:45,20:00,428
57.148295,-2.099331,08/11/2019,20:00,20:15,248
57.148295,-2.099331,08/11/2019,20:15,20:30,320
57.148295,-2.099331,08/11/2019,20:30,20:45,336
57.148295,-2.099331,08/11/2019,20:45,21:00,368
57.148295,-2.099331,08/11/2019,21:00,21:15,412
57.148295,-2.099331,08/11/2019,21:15,21:30,404
57.148295,-2.099331,08/11/2019,21:30,21:45,320
57.148295,-2.099331,08/11/2019,21:45,22:00,408
57.148295,-2.099331,08/11/2019,22:00,22:15,380
57.148295,-2.099331,08/11/2019,22:15,22:30,344
57.148295,-2.099331,08/11/2019,22:30,22:45,280
57.148295,-2.099331,08/11/2019,22:45,23:00,292
57.148295,-2.099331,08/11/2019,23:00,23:15,260
57.148295,-2.099331,08/11/2019,23:15,23:30,304
57.148295,-2.099331,08/11/2019,23:30,23:45,300
57.148295,-2.099331,08/11/2019,23:45,24:00:00,192
57.148295,-2.099331,09/11/2019,00:00,00:15,248
57.148295,-2.099331,09/11/2019,00:15,00:30,204
57.148295,-2.099331,09/11/2019,00:30,00:45,160
57.148295,-2.099331,09/11/2019,00:45,01:00,172
57.148295,-2.099331,09/11/2019,01:00,01:15,164
57.148295,-2.099331,09/11/2019,01:15,01:30,184
57.148295,-2.099331,09/11/2019,01:30,01:45,152
57.148295,-2.099331,09/11/2019,01:45,02:00,196
57.148295,-2.099331,09/11/2019,02:00,02:15,160
57.148295,-2.099331,09/11/2019,02:15,02:30,140
57.148295,-2.099331,09/11/2019,02:30,02:45,144
57.148295,-2.099331,09/11/2019,02:45,03:00,148
57.148295,-2.099331,09/11/2019,03:00,03:15,168
57.148295,-2.099331,09/11/2019,03:15,03:30,112
57.148295,-2.099331,09/11/2019,03:30,03:45,120
57.148295,-2.099331,09/11/2019,03:45,04:00,108
57.148295,-2.099331,09/11/2019,04:00,04:15,88
57.148295,-2.099331,09/11/2019,04:15,04:30,108
57.148295,-2.099331,09/11/2019,04:30,04:45,48
57.148295,-2.099331,09/11/2019,04:45,05:00,68
57.148295,-2.099331,09/11/2019,05:00,05:15,72
57.148295,-2.099331,09/11/2019,05:15,05:30,68
57.148295,-2.099331,09/11/2019,05:30,05:45,112
57.148295,-2.099331,09/11/2019,05:45,06:00,92
57.148295,-2.099331,09/11/2019,06:00,06:15,100
57.148295,-2.099331,09/11/2019,06:15,06:30,92
57.148295,-2.099331,09/11/2019,06:30,06:45,132
57.148295,-2.099331,09/11/2019,06:45,07:00,168
57.148295,-2.099331,09/11/2019,07:00,07:15,140
57.148295,-2.099331,09/11/2019,07:15,07:30,156
57.148295,-2.099331,09/11/2019,07:30,07:45,176
57.148295,-2.099331,09/11/2019,07:45,08:00,192
57.148295,-2.099331,09/11/2019,08:00,08:15,260
57.148295,-2.099331,09/11/2019,08:15,08:30,248
57.148295,-2.099331,09/11/2019,08:30,08:45,244
57.148295,-2.099331,09/11/2019,08:45,09:00,312
57.148295,-2.099331,09/11/2019,09:00,09:15,276
57.148295,-2.099331,09/11/2019,09:15,09:30,380
57.148295,-2.099331,09/11/2019,09:30,09:45,360
57.148295,-2.099331,09/11/2019,09:45,10:00,428
57.148295,-2.099331,09/11/2019,10:00,10:15,284
57.148295,-2.099331,09/11/2019,10:15,10:30,372
57.148295,-2.099331,09/11/2019,10:30,10:45,424
57.148295,-2.099331,09/11/2019,10:45,11:00,372
57.148295,-2.099331,09/11/2019,11:00,11:15,428
57.148295,-2.099331,09/11/2019,11:15,11:30,372
57.148295,-2.099331,09/11/2019,11:30,11:45,432
57.148295,-2.099331,09/11/2019,11:45,12:00,436
57.148295,-2.099331,09/11/2019,12:00,12:15,380
57.148295,-2.099331,09/11/2019,12:15,12:30,504
57.148295,-2.099331,09/11/2019,12:30,12:45,468
57.148295,-2.099331,09/11/2019,12:45,13:00,484
57.148295,-2.099331,09/11/2019,13:00,13:15,624
57.148295,-2.099331,09/11/2019,13:15,13:30,484
57.148295,-2.099331,09/11/2019,13:30,13:45,512
57.148295,-2.099331,09/11/2019,13:45,14:00,472
57.148295,-2.099331,09/11/2019,14:00,14:15,520
57.148295,-2.099331,09/11/2019,14:15,14:30,504
57.148295,-2.099331,09/11/2019,14:30,14:45,440
57.148295,-2.099331,09/11/2019,14:45,15:00,468
57.148295,-2.099331,09/11/2019,15:00,15:15,488
57.148295,-2.099331,09/11/2019,15:15,15:30,452
57.148295,-2.099331,09/11/2019,15:30,15:45,420
57.148295,-2.099331,09/11/2019,15:45,16:00,456
57.148295,-2.099331,09/11/2019,16:00,16:15,568
57.148295,-2.099331,09/11/2019,16:15,16:30,456
57.148295,-2.099331,09/11/2019,16:30,16:45,540
57.148295,-2.099331,09/11/2019,16:45,17:00,488
57.148295,-2.099331,09/11/2019,17:00,17:15,380
57.148295,-2.099331,09/11/2019,17:15,17:30,512
57.148295,-2.099331,09/11/2019,17:30,17:45,496
57.148295,-2.099331,09/11/2019,17:45,18:00,444
57.148295,-2.099331,09/11/2019,18:00,18:15,448
57.148295,-2.099331,09/11/2019,18:15,18:30,380
57.148295,-2.099331,09/11/2019,18:30,18:45,420
57.148295,-2.099331,09/11/2019,18:45,19:00,540
57.148295,-2.099331,09/11/2019,19:00,19:15,472
57.148295,-2.099331,09/11/2019,19:15,19:30,400
57.148295,-2.099331,09/11/2019,19:30,19:45,432
57.148295,-2.099331,09/11/2019,19:45,20:00,420
57.148295,-2.099331,09/11/2019,20:00,20:15,476
57.148295,-2.099331,09/11/2019,20:15,20:30,352
57.148295,-2.099331,09/11/2019,20:30,20:45,312
57.148295,-2.099331,09/11/2019,20:45,21:00,300
57.148295,-2.099331,09/11/2019,21:00,21:15,284
57.148295,-2.099331,09/11/2019,21:15,21:30,408
57.148295,-2.099331,09/11/2019,21:30,21:45,368
57.148295,-2.099331,09/11/2019,21:45,22:00,396
57.148295,-2.099331,09/11/2019,22:00,22:15,416
57.148295,-2.099331,09/11/2019,22:15,22:30,416
57.148295,-2.099331,09/11/2019,22:30,22:45,456
57.148295,-2.099331,09/11/2019,22:45,23:00,332
57.148295,-2.099331,09/11/2019,23:00,23:15,396
57.148295,-2.099331,09/11/2019,23:15,23:30,404
57.148295,-2.099331,09/11/2019,23:30,23:45,288
57.148295,-2.099331,09/11/2019,23:45,24:00:00,312
57.148295,-2.099331,10/11/2019,00:00,00:15,300
57.148295,-2.099331,10/11/2019,00:15,00:30,264
57.148295,-2.099331,10/11/2019,00:30,00:45,124
57.148295,-2.099331,10/11/2019,00:45,01:00,228
57.148295,-2.099331,10/11/2019,01:00,01:15,184
57.148295,-2.099331,10/11/2019,01:15,01:30,176
57.148295,-2.099331,10/11/2019,01:30,01:45,216
57.148295,-2.099331,10/11/2019,01:45,02:00,192
57.148295,-2.099331,10/11/2019,02:00,02:15,164
57.148295,-2.099331,10/11/2019,02:15,02:30,116
57.148295,-2.099331,10/11/2019,02:30,02:45,152
57.148295,-2.099331,10/11/2019,02:45,03:00,188
57.148295,-2.099331,10/11/2019,03:00,03:15,176
57.148295,-2.099331,10/11/2019,03:15,03:30,176
57.148295,-2.099331,10/11/2019,03:30,03:45,184
57.148295,-2.099331,10/11/2019,03:45,04:00,184
57.148295,-2.099331,10/11/2019,04:00,04:15,68
57.148295,-2.099331,10/11/2019,04:15,04:30,172
57.148295,-2.099331,10/11/2019,04:30,04:45,136
57.148295,-2.099331,10/11/2019,04:45,05:00,76
